,Temperatura - Celsius,Humidade - %,Velocidade Vento - Km/h,Direção Vento - Graus,Chuva Agora - mm,Chuva Acumulada - mm,Sensação Térmica
1543,24.48,81.28,0.0,0.0,0.0,585.0,25.83432
1544,24.48,81.3,0.0,0.0,0.0,585.0,25.83432
1545,24.49,81.3,0.0,0.0,0.0,585.0,25.84053
1546,24.51,81.28,0.0,0.0,0.0,585.0,25.85296
1547,24.51,81.23,0.0,0.0,0.0,585.0,25.85296
1548,24.46,81.24,0.0,0.0,0.0,585.0,25.82189
1549,24.48,81.28,0.0,0.0,0.0,585.0,25.83432
1550,24.49,81.21,0.0,0.0,0.0,585.0,25.84053
1551,24.49,81.21,0.0,0.0,0.0,585.0,25.84053
1552,24.48,81.24,0.0,0.0,0.0,585.0,25.83432
1553,24.49,81.23,0.0,0.0,0.0,585.0,25.84053
1554,24.46,81.22,0.0,0.0,0.0,585.0,25.82189
1555,24.46,81.23,0.0,0.0,0.0,585.0,25.82189
1556,24.46,81.23,0.0,0.0,0.0,585.0,25.82189
1557,24.48,81.22,0.0,0.0,0.0,585.0,25.83432
1558,24.46,81.2,0.0,0.0,0.0,585.0,25.82189
1559,24.48,81.25,0.0,0.0,0.0,585.0,25.83432
1560,24.48,81.22,0.0,0.0,0.0,585.0,25.83432
1561,24.46,81.23,0.0,0.0,0.0,585.0,25.82189
1562,24.46,81.25,0.0,0.0,0.0,585.0,25.82189
1563,24.51,81.2,0.0,0.0,0.0,585.0,25.85296
1564,24.46,81.2,0.0,0.0,0.0,585.0,25.82189
1565,24.48,81.23,0.0,0.0,0.0,585.0,25.83432
1566,24.49,81.24,0.0,0.0,0.0,585.0,25.84053
1567,24.48,81.21,0.0,0.0,0.0,585.0,25.83432
1568,24.49,81.15,0.0,0.0,0.0,585.0,25.84053
1569,24.48,81.17,0.0,0.0,0.0,585.0,25.83432
1570,24.45,81.19,0.0,0.0,0.0,585.0,25.81568
1571,24.48,81.17,0.0,0.0,0.0,585.0,25.83432
1572,24.48,81.18,0.0,0.0,0.0,585.0,25.83432
1573,24.48,81.1,0.0,0.0,0.0,585.0,25.83432
1574,24.46,81.15,0.0,0.0,0.0,585.0,25.82189
1575,24.46,81.11,0.0,0.0,0.0,585.0,25.82189
1576,24.48,81.11,0.0,0.0,0.0,585.0,25.83432
1577,24.46,81.06,0.0,0.0,0.0,585.0,25.82189
1578,24.45,81.09,0.0,0.0,0.0,585.0,25.81568
1579,24.46,81.06,0.0,0.0,0.0,585.0,25.82189
1580,24.46,81.08,0.0,0.0,0.0,585.0,25.82189
1581,24.46,81.05,0.0,0.0,0.0,585.0,25.82189
1582,24.46,81.05,0.0,0.0,0.0,585.0,25.82189
1583,24.45,81.03,0.0,0.0,0.0,585.0,25.81568
1585,24.45,81.04,0.0,0.0,0.0,585.0,25.81568
1586,24.43,81.0,0.0,0.0,0.0,585.0,25.80325
1587,24.43,81.02,0.0,0.0,0.0,585.0,25.80325
1588,24.43,81.03,0.0,0.0,0.0,585.0,25.80325
1589,24.45,81.05,0.0,0.0,0.0,585.0,25.81568
1590,24.42,81.06,0.0,0.0,0.0,585.0,25.79703
1591,24.43,81.03,0.0,0.0,0.0,585.0,25.80325
1592,24.42,81.06,0.0,0.0,0.0,585.0,25.79703
1593,24.43,81.07,0.0,0.0,0.0,585.0,25.80325
1594,24.42,81.11,0.0,0.0,0.0,585.0,25.79703
1595,24.43,81.03,0.0,0.0,0.0,585.0,25.80325
1596,24.4,81.08,0.0,0.0,0.0,585.0,25.7846
1597,24.43,81.02,0.0,0.0,0.0,585.0,25.80325
1598,24.43,81.07,0.0,0.0,0.0,585.0,25.80325
1599,24.43,80.98,0.0,0.0,0.0,585.0,25.80325
1600,24.42,81.04,0.0,0.0,0.0,585.0,25.79703
1601,24.42,80.98,0.0,0.0,0.0,585.0,25.79703
1602,24.42,81.03,0.0,0.0,0.0,585.0,25.79703
1603,24.42,81.02,0.0,0.0,0.0,585.0,25.79703
1604,24.45,80.94,0.0,0.0,0.0,585.0,25.81568
1605,24.43,80.89,0.0,0.0,0.0,585.0,25.80325
1606,24.43,80.78,0.0,0.0,0.0,585.0,25.80325
1607,24.43,80.75,0.0,0.0,0.0,585.0,25.80325
1608,24.43,80.77,0.0,0.0,0.0,585.0,25.80325
1609,24.39,80.78,0.0,0.0,0.0,585.0,25.77839
1610,24.42,80.58,0.0,0.0,0.0,585.0,25.79703
1611,24.4,80.67,0.0,0.0,0.0,585.0,25.7846
1612,24.42,80.58,0.0,0.0,0.0,585.0,25.79703
1613,24.39,80.44,0.0,0.0,0.0,585.0,25.77839
1614,24.42,80.62,0.0,0.0,0.0,585.0,25.79703
1615,24.42,80.61,0.0,0.0,0.0,585.0,25.79703
1616,24.4,80.61,0.0,0.0,0.0,585.0,25.7846
1617,24.4,80.65,0.0,0.0,0.0,585.0,25.7846
1618,24.4,80.52,0.0,0.0,0.0,585.0,25.7846
1619,24.39,80.48,0.0,0.0,0.0,585.0,25.77839
1620,24.4,80.55,0.0,0.0,0.0,585.0,25.7846
1621,24.4,80.34,0.0,0.0,0.0,585.0,25.7846
1622,24.39,80.36,0.0,0.0,0.0,585.0,25.77839
1623,24.36,80.31,0.0,0.0,0.0,585.0,25.75974
1624,24.39,80.4,0.0,0.0,0.0,585.0,25.77839
1625,24.4,80.53,0.0,0.0,0.0,585.0,25.7846
1626,24.39,80.42,0.0,0.0,0.0,585.0,25.77839
1627,24.39,80.47,0.0,0.0,0.0,585.0,25.77839
1628,24.37,80.47,0.0,0.0,0.0,585.0,25.76595
1629,24.37,80.35,0.0,0.0,0.0,585.0,25.76595
1630,24.37,80.28,0.0,0.0,0.0,585.0,25.76595
1631,24.37,80.41,0.0,0.0,0.0,585.0,25.76595
1632,24.37,80.49,0.0,0.0,0.0,585.0,25.76595
1633,24.37,80.5,0.0,0.0,0.0,585.0,25.76595
1634,24.36,80.53,0.0,0.0,0.0,585.0,25.75974
1635,24.37,80.56,0.0,0.0,0.0,585.0,25.76595
1636,24.37,80.57,0.0,0.0,0.0,585.0,25.76595
1637,24.37,80.45,0.0,0.0,0.0,585.0,25.76595
1638,24.37,80.44,0.0,0.0,0.0,585.0,25.76595
1639,24.39,80.5,0.0,0.0,0.0,585.0,25.77839
1640,24.39,80.39,0.0,0.0,0.0,585.0,25.77839
1641,24.37,80.32,0.0,0.0,0.0,585.0,25.76595
1642,24.39,80.4,0.0,0.0,0.0,585.0,25.77839
1643,24.36,80.35,0.0,0.0,0.0,585.0,25.75974
1644,24.36,80.45,0.0,0.0,0.0,585.0,25.75974
1645,24.37,80.41,0.0,0.0,0.0,585.0,25.76595
1646,24.37,80.37,0.0,0.0,0.0,585.0,25.76595
1647,24.37,80.26,0.0,0.0,0.0,585.0,25.76595
1648,24.37,80.32,0.0,0.0,0.0,585.0,25.76595
1649,24.36,80.32,0.0,0.0,0.0,585.0,25.75974
1650,24.37,80.43,0.0,0.0,0.0,585.0,25.76595
1651,24.37,80.41,0.0,0.0,0.0,585.0,25.76595
1652,24.37,80.34,0.0,0.0,0.0,585.0,25.76595
1653,24.37,80.3,0.0,0.0,0.0,585.0,25.76595
1654,24.35,80.26,0.0,0.0,0.0,585.0,25.75352
1655,24.35,80.27,0.0,0.0,0.0,585.0,25.75352
1656,24.36,80.22,0.0,0.0,0.0,585.0,25.75974
1657,24.35,80.19,0.0,0.0,0.0,585.0,25.75352
1658,24.35,80.25,0.0,0.0,0.0,585.0,25.75352
1659,24.36,80.24,0.0,0.0,0.0,585.0,25.75974
1660,24.32,80.38,0.0,0.0,0.0,585.0,25.73488
1661,24.35,80.39,0.0,0.0,0.0,585.0,25.75352
1662,24.37,80.34,0.0,0.0,0.0,585.0,25.76595
1663,24.37,80.28,0.0,0.0,0.0,585.0,25.76595
1664,24.33,80.25,0.0,0.0,0.0,585.0,25.74109
1665,24.35,80.26,0.0,0.0,0.0,585.0,25.75352
1666,24.33,80.35,0.0,0.0,0.0,585.0,25.74109
1667,24.33,80.32,0.0,0.0,0.0,585.0,25.74109
1668,24.32,80.34,0.0,0.0,0.0,585.0,25.73488
1669,24.3,80.22,0.0,0.0,0.0,585.0,25.72245
1670,24.33,80.34,0.0,0.0,0.0,585.0,25.74109
1671,24.33,80.39,0.0,0.0,0.0,585.0,25.74109
1672,24.35,80.39,0.0,0.0,0.0,585.0,25.75352
1673,24.32,80.37,0.0,0.0,0.0,585.0,25.73488
1674,24.35,80.36,0.0,0.0,0.0,585.0,25.75352
1675,24.33,80.33,0.0,0.0,0.0,585.0,25.74109
1676,24.33,80.2,0.0,0.0,0.0,585.0,25.74109
1677,24.33,80.14,0.0,0.0,0.0,585.0,25.74109
1678,24.32,80.18,0.0,0.0,0.0,585.0,25.73488
1679,24.32,80.2,0.0,0.0,0.0,585.0,25.73488
1680,24.32,80.15,0.0,0.0,0.0,585.0,25.73488
1681,24.32,80.11,0.0,0.0,0.0,585.0,25.73488
1682,24.32,80.12,0.0,0.0,0.0,585.0,25.73488
1683,24.32,80.03,0.0,0.0,0.0,585.0,25.73488
1684,24.33,80.08,0.0,0.0,0.0,585.0,25.74109
1685,24.32,79.91,0.0,0.0,0.0,585.0,25.73488
1686,24.3,79.89,0.0,0.0,0.0,585.0,25.72245
1687,24.32,79.98,0.0,0.0,0.0,585.0,25.73488
1688,24.32,79.96,0.0,0.0,0.0,585.0,25.73488
1689,24.3,79.97,0.0,0.0,0.0,585.0,25.72245
1690,24.33,80.1,0.0,0.0,0.0,585.0,25.74109
1691,24.3,80.09,0.0,0.0,0.0,585.0,25.72245
1692,24.29,80.11,0.0,0.0,0.0,585.0,25.71624
1693,24.3,80.04,0.0,0.0,0.0,585.0,25.72245
1694,24.29,79.96,0.0,0.0,0.0,585.0,25.71624
1695,24.29,80.0,0.0,0.0,0.0,585.0,25.71624
1696,24.3,80.02,0.0,0.0,0.0,585.0,25.72245
1697,24.3,79.9,0.0,0.0,0.0,585.0,25.72245
1698,24.3,79.9,0.0,0.0,0.0,585.0,25.72245
1699,24.29,79.85,0.0,0.0,0.0,585.0,25.71624
1700,24.29,79.87,0.0,0.0,0.0,585.0,25.71624
1701,24.28,79.72,0.0,0.0,0.0,585.0,25.71002
1702,24.3,79.71,0.0,0.0,0.0,585.0,25.72245
1703,24.3,79.85,0.0,0.0,0.0,585.0,25.72245
1704,24.29,80.01,0.0,0.0,0.0,585.0,25.71624
1705,24.3,79.91,0.0,0.0,0.0,585.0,25.72245
1706,24.29,79.97,0.0,0.0,0.0,585.0,25.71624
1707,24.28,79.89,0.0,0.0,0.0,585.0,25.71002
1708,24.29,79.81,0.0,0.0,0.0,585.0,25.71624
1709,24.29,79.8,0.0,0.0,0.0,585.0,25.71624
1710,24.26,79.69,0.0,0.0,0.0,585.0,25.69759
1711,24.28,79.88,0.0,0.0,0.0,585.0,25.71002
1712,24.29,79.82,0.0,0.0,0.0,585.0,25.71624
1713,24.28,79.9,0.0,0.0,0.0,585.0,25.71002
1714,24.28,79.99,0.0,0.0,0.0,585.0,25.71002
1715,24.29,79.85,0.0,0.0,0.0,585.0,25.71624
1716,24.28,79.74,0.0,0.0,0.0,585.0,25.71002
1717,24.28,79.9,0.0,0.0,0.0,585.0,25.71002
1718,24.26,79.92,0.0,0.0,0.0,585.0,25.69759
1719,24.26,79.88,0.0,0.0,0.0,585.0,25.69759
1720,24.26,79.85,0.0,0.0,0.0,585.0,25.69759
1721,24.25,79.71,0.0,0.0,0.0,585.0,25.69138
1722,24.26,79.85,0.0,0.0,0.0,585.0,25.69759
1723,24.25,79.85,0.0,0.0,0.0,585.0,25.69138
1724,24.25,79.89,0.0,0.0,0.0,585.0,25.69138
1725,24.26,79.7,0.0,0.0,0.0,585.0,25.69759
1726,24.24,79.78,0.0,0.0,0.0,585.0,25.68516
1727,24.24,79.77,0.0,0.0,0.0,585.0,25.68516
1728,24.25,79.77,0.0,0.0,0.0,585.0,25.69138
1729,24.25,79.89,0.0,0.0,0.0,585.0,25.69138
1730,24.24,79.94,0.0,0.0,0.0,585.0,25.68516
1731,24.24,79.98,0.0,0.0,0.0,585.0,25.68516
1732,24.24,79.91,0.0,0.0,0.0,585.0,25.68516
1733,24.25,79.96,0.0,0.0,0.0,585.0,25.69138
1734,24.24,79.96,0.0,0.0,0.0,585.0,25.68516
1735,24.24,79.97,0.0,0.0,0.0,585.0,25.68516
1736,24.24,79.99,0.0,0.0,0.0,585.0,25.68516
1737,24.24,79.87,0.0,0.0,0.0,585.0,25.68516
1738,24.24,79.86,0.0,0.0,0.0,585.0,25.68516
1739,24.25,79.81,0.0,0.0,0.0,585.0,25.69138
1740,24.24,79.87,0.0,0.0,0.0,585.0,25.68516
1741,24.24,79.85,0.0,0.0,0.0,585.0,25.68516
1742,24.24,79.74,0.0,0.0,0.0,585.0,25.68516
1743,24.22,79.8,0.0,0.0,0.0,585.0,25.67273
1744,24.22,79.78,0.0,0.0,0.0,585.0,25.67273
1745,24.22,79.91,0.0,0.0,0.0,585.0,25.67273
1746,24.24,79.88,0.0,0.0,0.0,585.0,25.68516
1747,24.24,79.78,0.0,0.0,0.0,585.0,25.68516
1748,24.22,79.72,0.0,0.0,0.0,585.0,25.67273
1749,24.24,79.76,0.0,0.0,0.0,585.0,25.68516
1750,24.22,79.71,0.0,0.0,0.0,585.0,25.67273
1751,24.24,79.79,0.0,0.0,0.0,585.0,25.68516
1752,24.22,79.96,0.0,0.0,0.0,585.0,25.67273
1753,24.22,79.86,0.0,0.0,0.0,585.0,25.67273
1754,24.22,79.8,0.0,0.0,0.0,585.0,25.67273
1755,24.22,79.92,0.0,0.0,0.0,585.0,25.67273
1756,24.21,79.94,0.0,0.0,0.0,585.0,25.66652
1757,24.21,79.7,0.0,0.0,0.0,585.0,25.66652
1758,24.22,79.73,0.0,0.0,0.0,585.0,25.67273
1759,24.21,79.86,0.0,0.0,0.0,585.0,25.66652
1760,24.22,79.62,0.0,0.0,0.0,585.0,25.67273
1761,24.21,79.55,0.0,0.0,0.0,585.0,25.66652
1762,24.21,79.54,0.0,0.0,0.0,585.0,25.66652
1763,24.21,79.6,0.0,0.0,0.0,585.0,25.66652
1764,24.19,79.63,0.0,0.0,0.0,585.0,25.65409
1765,24.19,79.61,0.0,0.0,0.0,585.0,25.65409
1766,24.19,79.63,0.0,0.0,0.0,585.0,25.65409
1767,24.19,79.71,0.0,0.0,0.0,585.0,25.65409
1768,24.19,79.67,0.0,0.0,0.0,585.0,25.65409
1769,24.18,79.67,0.0,0.0,0.0,585.0,25.64787
1770,24.19,79.74,0.0,0.0,0.0,585.0,25.65409
1771,24.19,79.66,0.0,0.0,0.0,585.0,25.65409
1772,24.18,79.7,0.0,0.0,0.0,585.0,25.64787
1773,24.18,79.77,0.0,0.0,0.0,585.0,25.64787
1774,24.18,79.69,0.0,0.0,0.0,585.0,25.64787
1775,24.16,79.8,0.0,0.0,0.0,585.0,25.63544
1776,24.16,79.71,0.0,0.0,0.0,585.0,25.63544
1777,24.16,79.77,0.0,0.0,0.0,585.0,25.63544
1778,24.15,79.83,0.0,0.0,0.0,585.0,25.62922
1779,24.16,79.76,0.0,0.0,0.0,585.0,25.63544
1780,24.18,79.75,0.0,0.0,0.0,585.0,25.64787
1781,24.18,79.73,0.0,0.0,0.0,585.0,25.64787
1782,24.16,79.59,0.0,0.0,0.0,585.0,25.63544
1783,24.18,79.67,0.0,0.0,0.0,585.0,25.64787
1784,24.19,79.85,0.0,0.0,0.0,585.0,25.65409
1785,24.18,79.83,0.0,0.0,0.0,585.0,25.64787
1786,24.16,79.84,0.0,0.0,0.0,585.0,25.63544
1787,24.15,79.71,0.0,0.0,0.0,585.0,25.62922
1788,24.18,79.73,0.0,0.0,0.0,585.0,25.64787
1789,24.18,79.79,0.0,0.0,0.0,585.0,25.64787
1790,24.19,79.75,0.0,0.0,0.0,585.0,25.65409
1791,24.15,79.67,0.0,0.0,0.0,585.0,25.62922
1792,24.18,79.84,0.0,0.0,0.0,585.0,25.64787
1793,24.18,79.78,0.0,0.0,0.0,585.0,25.64787
1794,24.19,79.78,0.0,0.0,0.0,585.0,25.65409
1795,24.19,79.69,0.0,0.0,0.0,585.0,25.65409
1796,24.18,79.64,0.0,0.0,0.0,585.0,25.64787
1797,24.18,79.59,0.0,0.0,0.0,585.0,25.64787
1798,24.15,79.66,0.0,0.0,0.0,585.0,25.62922
1799,24.16,79.61,0.0,0.0,0.0,585.0,25.63544
1800,24.15,79.7,0.0,0.0,0.0,585.0,25.62922
1801,24.18,79.8,0.0,0.0,0.0,585.0,25.64787
1802,24.18,79.82,0.0,0.0,0.0,585.0,25.64787
1803,24.18,79.87,0.0,0.0,0.0,585.0,25.64787
1804,24.16,79.89,0.0,0.0,0.0,585.0,25.63544
1805,24.16,79.83,0.0,0.0,0.0,585.0,25.63544
1806,24.16,79.87,0.0,0.0,0.0,585.0,25.63544
1807,24.19,79.77,0.0,0.0,0.0,585.0,25.65409
1808,24.18,79.83,0.0,0.0,0.0,585.0,25.64787
1809,24.16,79.87,0.0,0.0,0.0,585.0,25.63544
1810,24.15,79.8,0.0,0.0,0.0,585.0,25.62922
1811,24.16,79.84,0.0,0.0,0.0,585.0,25.63544
1812,24.16,79.8,0.0,0.0,0.0,585.0,25.63544
1813,24.16,79.81,0.0,0.0,0.0,585.0,25.63544
1814,24.15,79.85,0.0,0.0,0.0,585.0,25.62922
1815,24.16,79.73,0.0,0.0,0.0,585.0,25.63544
1816,24.15,79.66,0.0,0.0,0.0,585.0,25.62922
1817,24.16,79.67,0.0,0.0,0.0,585.0,25.63544
1818,24.16,79.67,0.0,0.0,0.0,585.0,25.63544
1819,24.16,79.62,0.0,0.0,0.0,585.0,25.63544
1820,24.16,79.71,0.0,0.0,0.0,585.0,25.63544
1821,24.15,79.77,0.0,0.0,0.0,585.0,25.62922
1822,24.18,79.78,0.0,0.0,0.0,585.0,25.64787
1823,24.16,79.76,0.0,0.0,0.0,585.0,25.63544
1824,24.15,79.77,0.0,0.0,0.0,585.0,25.62922
1825,24.16,79.69,0.0,0.0,0.0,585.0,25.63544
1826,24.18,79.77,0.0,0.0,0.0,585.0,25.64787
1827,24.16,79.8,0.0,0.0,0.0,585.0,25.63544
1828,24.16,79.75,0.0,0.0,0.0,585.0,25.63544
1829,24.18,79.82,0.0,0.0,0.0,585.0,25.64787
1830,24.18,79.79,0.0,0.0,0.0,585.0,25.64787
1831,24.16,79.69,0.0,0.0,0.0,585.0,25.63544
1832,24.15,79.61,0.0,0.0,0.0,585.0,25.62922
1833,24.15,79.53,0.0,0.0,0.0,585.0,25.62922
1834,24.16,79.6,0.0,0.0,0.0,585.0,25.63544
1835,24.16,79.69,0.0,0.0,0.0,585.0,25.63544
1836,24.18,79.63,0.0,0.0,0.0,585.0,25.64787
1837,24.16,79.61,0.0,0.0,0.0,585.0,25.63544
1838,24.16,79.62,0.0,0.0,0.0,585.0,25.63544
1839,24.14,79.66,0.0,0.0,0.0,585.0,25.62301
1840,24.16,79.64,0.0,0.0,0.0,585.0,25.63544
1841,24.15,79.69,0.0,0.0,0.0,585.0,25.62922
1842,24.15,79.56,0.0,0.0,0.0,585.0,25.62922
1843,24.15,79.52,0.0,0.0,0.0,585.0,25.62922
1844,24.15,79.6,0.0,0.0,0.0,585.0,25.62922
1845,24.14,79.6,0.0,0.0,0.0,585.0,25.62301
1846,24.14,79.67,0.0,0.0,0.0,585.0,25.62301
1847,24.15,79.63,0.0,0.0,0.0,585.0,25.62922
1848,24.15,79.66,0.0,0.0,0.0,585.0,25.62922
1849,24.15,79.63,0.0,0.0,0.0,585.0,25.62922
1850,24.15,79.63,0.0,0.0,0.0,585.0,25.62922
1851,24.12,79.6,0.0,0.0,0.0,585.0,25.61058
1852,24.12,79.47,0.0,0.0,0.0,585.0,25.61058
1853,24.12,79.58,0.0,0.0,0.0,585.0,25.61058
1854,24.12,79.71,0.0,0.0,0.0,585.0,25.61058
1855,24.12,79.64,0.0,0.0,0.0,585.0,25.61058
1856,24.12,79.63,0.0,0.0,0.0,585.0,25.61058
1857,24.12,79.68,0.0,0.0,0.0,585.0,25.61058
1858,24.09,79.68,0.0,0.0,0.0,585.0,25.59193
1859,24.14,79.6,0.0,0.0,0.0,585.0,25.62301
1860,24.12,79.65,0.0,0.0,0.0,585.0,25.61058
1861,24.09,79.59,0.0,0.0,0.0,585.0,25.59193
1862,24.11,79.71,0.0,0.0,0.0,585.0,25.60437
1863,24.09,79.7,0.0,0.0,0.0,585.0,25.59193
1864,24.11,79.66,0.0,0.0,0.0,585.0,25.60437
1865,24.11,79.68,0.0,0.0,0.0,585.0,25.60437
1866,24.11,79.66,0.0,0.0,0.0,585.0,25.60437
1867,24.11,79.62,0.0,0.0,0.0,585.0,25.60437
1868,24.11,79.65,0.0,0.0,0.0,585.0,25.60437
1869,24.09,79.56,0.0,0.0,0.0,585.0,25.59193
1870,24.11,79.6,0.0,0.0,0.0,585.0,25.60437
1871,24.11,79.71,0.0,0.0,0.0,585.0,25.60437
1872,24.12,79.72,0.0,0.0,0.0,585.0,25.61058
1873,24.12,79.76,0.0,0.0,0.0,585.0,25.61058
1874,24.11,79.73,0.0,0.0,0.0,585.0,25.60437
1875,24.09,79.72,0.0,0.0,0.0,585.0,25.59193
1876,24.09,79.65,0.0,0.0,0.0,585.0,25.59193
1877,24.12,79.64,0.0,0.0,0.0,585.0,25.61058
1878,24.09,79.67,0.0,0.0,0.0,585.0,25.59193
1879,24.09,79.69,0.0,0.0,0.0,585.0,25.59193
1880,24.11,79.69,0.0,0.0,0.0,585.0,25.60437
1881,24.11,79.76,0.0,0.0,0.0,585.0,25.60437
1882,24.11,79.74,0.0,0.0,0.0,585.0,25.60437
1883,24.09,79.69,0.0,0.0,0.0,585.0,25.59193
1884,24.11,79.67,0.0,0.0,0.0,585.0,25.60437
1885,24.09,79.75,0.0,0.0,0.0,585.0,25.59193
1886,24.12,79.64,0.0,0.0,0.0,585.0,25.61058
1887,24.09,79.71,0.0,0.0,0.0,585.0,25.59193
1888,24.12,79.75,0.0,0.0,0.0,585.0,25.61058
1889,24.09,79.67,0.0,0.0,0.0,585.0,25.59193
1890,24.11,79.68,0.0,0.0,0.0,585.0,25.60437
1891,24.11,79.67,0.0,0.0,0.0,585.0,25.60437
1892,24.11,79.71,0.0,0.0,0.0,585.0,25.60437
1893,24.11,79.75,0.0,0.0,0.0,585.0,25.60437
1894,24.06,79.69,0.0,0.0,0.0,585.0,25.57329
1895,24.09,79.71,0.0,0.0,0.0,585.0,25.59193
1896,24.09,79.74,0.0,0.0,0.0,585.0,25.59193
1897,24.09,79.65,0.0,0.0,0.0,585.0,25.59193
1898,24.06,79.75,0.0,0.0,0.0,585.0,25.57329
1899,24.12,79.73,0.0,0.0,0.0,585.0,25.61058
1900,24.11,79.66,0.0,0.0,0.0,585.0,25.60437
1901,24.11,79.67,0.0,0.0,0.0,585.0,25.60437
1902,24.06,79.59,0.0,0.0,0.0,585.0,25.57329
1903,24.08,79.61,0.0,0.0,0.0,585.0,25.58572
1904,24.09,79.56,0.0,0.0,0.0,585.0,25.59193
1905,24.09,79.66,0.0,0.0,0.0,585.0,25.59193
1906,24.08,79.69,0.0,0.0,0.0,585.0,25.58572
1907,24.09,79.73,0.0,0.0,0.0,585.0,25.59193
1908,24.06,79.69,0.0,0.0,0.0,585.0,25.57329
1909,24.09,79.68,0.0,0.0,0.0,585.0,25.59193
1910,24.06,79.66,0.0,0.0,0.0,585.0,25.57329
1911,24.06,79.75,0.0,0.0,0.0,585.0,25.57329
1912,24.08,79.63,0.0,0.0,0.0,585.0,25.58572
1913,24.08,79.7,0.0,0.0,0.0,585.0,25.58572
1914,24.08,79.71,0.0,0.0,0.0,585.0,25.58572
1915,24.06,79.71,0.0,0.0,0.0,585.0,25.57329
1916,24.09,79.71,0.0,0.0,0.0,585.0,25.59193
1917,24.08,79.67,0.0,0.0,0.0,585.0,25.58572
1918,24.06,79.69,0.0,0.0,0.0,585.0,25.57329
1919,24.06,79.6,0.0,0.0,0.0,585.0,25.57329
1920,24.08,79.63,0.0,0.0,0.0,585.0,25.58572
1921,24.06,79.72,0.0,0.0,0.0,585.0,25.57329
1922,24.06,79.77,0.0,0.0,0.0,585.0,25.57329
1923,24.06,79.68,0.0,0.0,0.0,585.0,25.57329
1924,24.08,79.68,0.0,0.0,0.0,585.0,25.58572
1925,24.05,79.73,0.0,0.0,0.0,585.0,25.56707
1926,24.06,79.73,0.0,0.0,0.0,585.0,25.57329
1927,24.05,79.75,0.0,0.0,0.0,585.0,25.56707
1928,24.06,79.72,0.0,0.0,0.0,585.0,25.57329
1929,24.08,79.77,0.0,0.0,0.0,585.0,25.58572
1930,24.09,79.71,0.0,0.0,0.0,585.0,25.59193
1931,24.06,79.72,0.0,0.0,0.0,585.0,25.57329
1932,24.08,79.7,0.0,0.0,0.0,585.0,25.58572
1933,24.06,79.7,0.0,0.0,0.0,585.0,25.57329
1934,24.06,79.71,0.0,0.0,0.0,585.0,25.57329
1935,24.06,79.69,0.0,0.0,0.0,585.0,25.57329
1936,24.04,79.77,0.0,0.0,0.0,585.0,25.56086
1937,24.05,79.72,0.0,0.0,0.0,585.0,25.56707
1938,24.04,79.71,0.0,0.0,0.0,585.0,25.56086
1939,24.05,79.69,0.0,0.0,0.0,585.0,25.56707
1940,24.05,79.71,0.0,0.0,0.0,585.0,25.56707
1941,24.06,79.71,0.0,0.0,0.0,585.0,25.57329
1942,24.05,79.72,0.0,0.0,0.0,585.0,25.56707
1943,24.02,79.69,0.0,0.0,0.0,585.0,25.54843
1944,24.02,79.72,0.0,0.0,0.0,585.0,25.54843
1945,24.04,79.62,0.0,0.0,0.0,585.0,25.56086
1946,24.04,79.65,0.0,0.0,0.0,585.0,25.56086
1947,24.02,79.7,0.0,0.0,0.0,585.0,25.54843
1948,24.02,79.67,0.0,0.0,0.0,585.0,25.54843
1949,24.04,79.67,0.0,0.0,0.0,585.0,25.56086
1950,24.01,79.67,0.0,0.0,0.0,585.0,25.54222
1951,24.01,79.67,0.0,0.0,0.0,585.0,25.54222
1952,24.01,79.69,0.0,0.0,0.0,585.0,25.54222
1953,24.04,79.7,0.0,0.0,0.0,585.0,25.56086
1954,24.01,79.75,0.0,0.0,0.0,585.0,25.54222
1955,24.01,79.75,0.0,0.0,0.0,585.0,25.54222
1956,24.02,79.76,0.0,0.0,0.0,585.0,25.54843
1957,24.0,79.73,0.0,0.0,0.0,585.0,25.536
1958,24.0,79.78,0.0,0.0,0.0,585.0,25.536
1959,24.01,79.77,0.0,0.0,0.0,585.0,25.54222
1960,24.02,79.74,0.0,0.0,0.0,585.0,25.54843
1961,24.0,79.77,0.0,0.0,0.0,585.0,25.536
1962,24.0,79.74,0.0,0.0,0.0,585.0,25.536
1963,24.01,79.79,0.0,0.0,0.0,585.0,25.54222
1964,24.0,79.74,0.0,0.0,0.0,585.0,25.536
1965,24.0,79.76,0.0,0.0,0.0,585.0,25.536
1966,23.98,79.76,0.0,0.0,0.0,585.0,25.52357
1967,24.01,79.81,0.0,0.0,0.0,585.0,25.54222
1968,24.0,79.72,0.0,0.0,0.0,585.0,25.536
1969,24.0,79.73,0.0,0.0,0.0,585.0,25.536
1970,24.0,79.8,0.0,0.0,0.0,585.0,25.536
1971,23.97,79.79,0.0,0.0,0.0,585.0,25.51735
1972,24.01,79.73,0.0,0.0,0.0,585.0,25.54222
1973,24.01,79.73,0.0,0.0,0.0,585.0,25.54222
1974,24.0,79.78,0.0,0.0,0.0,585.0,25.536
1975,24.0,79.71,0.0,0.0,0.0,585.0,25.536
1976,24.0,79.8,0.0,0.0,0.0,585.0,25.536
1977,24.0,79.71,0.0,0.0,0.0,585.0,25.536
1978,24.0,79.7,0.0,0.0,0.0,585.0,25.536
